,county_FIPS,state_FIPS,county,state,total_pop,pc_white,pc_black,pc_hispanic,pc_income_below_poverty_line,percent_income_spent_on_rent,pc_pub_trans_commuters,pc_emp_education_health_social,pc_emp_arts_entertainment_recreation_accommodation_food,pc_emp_transportation_warehousing_utilities,HPSA_Score,Jan_22,Jan_23,Jan_24,Jan_25,Jan_26,Jan_27,Jan_28,Jan_29,Jan_30,Jan_31,Feb_1,Feb_2,Feb_3,Feb_4,Feb_5,Feb_6,Feb_7,Feb_8,Feb_9,Feb_10,Feb_11,Feb_12,Feb_13,Feb_14,Feb_15,Feb_16,Feb_17,Feb_18,Feb_19,Feb_20,Feb_21,Feb_22,Feb_23,Feb_24,Feb_25,Feb_26,Feb_27,Feb_28,Feb_29,Mar_1,Mar_2,Mar_3,Mar_4,Mar_5,Mar_6,Mar_7,Mar_8,Mar_9,Mar_10,Mar_11,Mar_12,Mar_13,Mar_14,Mar_15,Mar_16,Mar_17,Mar_18,Mar_19,Mar_20,Mar_21,Mar_22,Mar_23,Mar_24,Mar_25,Mar_26,Mar_27,Mar_28,Mar_29,Mar_30,Mar_31,Apr_1,Apr_2,Apr_3,Apr_4,Apr_5,Apr_6,Apr_7,Apr_8,Apr_9,Apr_10,Apr_11,Apr_12,Apr_13,Apr_14,Apr_15,Apr_16,Apr_17,Apr_18,Apr_19,Apr_20,Apr_21,Apr_22,Apr_23,Apr_24,Apr_25,Apr_26,Apr_27,Apr_28,Apr_29,Apr_30,May_1,May_2,May_3,May_4,May_5,May_6,May_7,May_8,May_9,May_10,May_11,May_12
123,17017,17,Cass,Illinois,12665,0.759731544,0.039873668,0.187445717,0.133359653,24.6,0.002610114,0.184828711,0.063458401,0.063621533,17.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,8,17,21,25,25,27,29,33,34,40,40,40,42,48,50,52,56,56,56,64
124,17019,17,Champaign,Illinois,209448,0.676812383,0.131856117,0.058434552,0.192940491,32.7,0.062812153,0.37849587,0.104941313,0.041501232,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,4,8,10,11,21,23,26,33,43,51,52,54,62,65,69,72,79,85,86,87,88,90,90,92,93,95,95,97,97,99,102,102,105,107,114,120,130,143,156,177,182,212,212,229,247,256,263,279,303
125,17021,17,Christian,Illinois,33231,0.951069784,0.012548524,0.01603924,0.12271674,26.2,0.006147678,0.271967925,0.070364183,0.075776813,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,12,13,14,15,17,17,20,22,23,23,23,23,23,23,23,23,23,23,24,25,25,26,26,26,26,27,28,28,28,28,28,28,28,28,28,28,28,27,27,29,29,29,29,30
126,17023,17,Clark,Illinois,15836,0.965774185,0.002904774,0.015597373,0.123768628,24.1,0,0.196706548,0.054161842,0.062138171,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,7,8,8,8
127,17025,17,Clay,Illinois,13338,0.962138252,0.004573399,0.014694857,0.157444894,23.2,0.011324471,0.245527655,0.044477269,0.053996389,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
128,17027,17,Clinton,Illinois,37628,0.91532901,0.034761348,0.030987562,0.085175933,24.4,0.01010209,0.256026511,0.07082153,0.053931263,10.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,3,3,3,4,5,5,5,6,6,7,8,8,8,10,10,11,11,13,31,32,37,37,38,38,39,39,42,44,45,45,46,49,51,73,82,84,85,90,101,106,110,110,112,114,115,116,122,125,126,126,127,128
129,17029,17,Coles,Illinois,51736,0.910004639,0.036666924,0.024895624,0.199532241,31.2,0.009324849,0.306239244,0.093128427,0.029975587,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,5,6,6,8,9,9,9,14,16,16,17,18,18,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,24,41,58
130,17031,17,Cook,Illinois,5223719,0.424550785,0.232345193,0.251589337,0.148939864,30.1,0.186490289,0.22706548,0.098550959,0.070750601,14.45201669,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,5,5,6,7,11,17,22,27,40,51,51,77,107,178,278,411,548,805,922,1194,1418,1904,2239,2613,3445,3727,4496,5152,5575,6473,7439,8034,8728,9509,10520,11415,12472,13417,14585,15474,16323,17306,18087,19391,20395,21272,22101,23181,24546,25811,27616,29058,30574,31953,33449,34880,36513,38668,40227,42324,43715,45223,46689,48341,50236,51674,52655,53381,55470
131,17033,17,Crawford,Illinois,19088,0.881234283,0.056737217,0.034995809,0.103206203,27.4,0.00425,0.22525,0.07125,0.04225,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,10,10,10,10,10,11
132,17035,17,Cumberland,Illinois,10865,0.9671422,0.000828348,0.010492407,0.138150023,20.7,0.001518027,0.240607211,0.068311195,0.05313093,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6
133,17039,17,De Witt,Illinois,16042,0.947138761,0.004737564,0.026804638,0.108402942,25,0.001108511,0.215666954,0.070698362,0.07427023,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
134,17037,17,DeKalb,Illinois,104200,0.771957774,0.074366603,0.109616123,0.156679463,30.8,0.017426452,0.249823638,0.111555988,0.049953288,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,4,4,8,8,9,14,16,16,19,22,22,26,32,32,32,33,34,34,35,37,39,46,54,55,55,56,56,56,68,71,71,76,82,90,95,105,114,125,130,132,141,149,160,170,177,183,203
135,17041,17,Douglas,Illinois,19714,0.90407832,0.005326164,0.072232931,0.110074059,24.5,0.000319761,0.194414837,0.071413345,0.052654018,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,13,14,14,14,14,16,19,20,20,20,20,20,20,20,20,20,20
136,17043,17,DuPage,Illinois,931743,0.672986006,0.046484921,0.14167426,0.066759825,28.5,0.069669169,0.211493943,0.083803878,0.060707389,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,26,45,54,57,65,79,95,103,131,182,199,202,274,320,356,392,448,500,590,656,715,795,875,943,1008,1048,1162,1223,1312,1386,1463,1560,1642,1695,1761,1864,1947,2047,2219,2311,2443,2628,2736,2870,3081,3256,3432,3611,3803,3918,4056,4213,4374,4493,4603,4745,5121
137,17045,17,Edgar,Illinois,17539,0.969838645,0.003477963,0.011460174,0.121158561,27.9,0.002648688,0.227185167,0.066939562,0.046833614,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,17047,17,Edwards,Illinois,6507,0.965882895,0.006300907,0.013831259,0.101275549,24.5,0.000657246,0.19914558,0.051922445,0.05783766,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,17049,17,Effingham,Illinois,34174,0.959208755,0.004535612,0.020015216,0.114151109,24,0.003747694,0.21529059,0.079970018,0.056042435,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6
140,17051,17,Fayette,Illinois,21724,0.921009022,0.048011416,0.018781072,0.163459768,27.7,0.0076504,0.223020749,0.089370581,0.046713805,15.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,4,7,7,9,11,11,12,12,12,12,13,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17
141,17053,17,Ford,Illinois,13398,0.938423645,0.010971787,0.031870428,0.152858636,27.2,0.002234994,0.254150702,0.055395913,0.067369093,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,3,3,4,4,4,4,4,4,4,4,5,5,6,6,6,7,7,8,8,8,8,9,9,9,9,9,9,11,11,12,12,13,14,14,14
142,17055,17,Franklin,Illinois,39127,0.959107522,0.007156184,0.016791474,0.192117975,28.7,0.003541989,0.253284389,0.084750129,0.041537867,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,5,5,5,5,6,8,8,8,8,8,8,8,8,8,8,9,9,9,10,10,10,10,10,10,10,10
143,17057,17,Fulton,Illinois,35418,0.918995991,0.037128014,0.029448303,0.152860128,27.9,0.002387743,0.285534257,0.065198647,0.05783644,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
144,17059,17,Gallatin,Illinois,5157,0.957145627,0.002326934,0.014543339,0.194880745,25.6,0.002337541,0.252921926,0.027582983,0.104721833,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
145,17061,17,Greene,Illinois,13218,0.964291118,0.014676956,0.006506279,0.139809351,27.6,0.002323266,0.235977431,0.070693661,0.053932957,16.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
146,17065,17,Hamilton,Illinois,8221,0.963386449,0.003770831,0.024084661,0.093784211,25.7,0.011554333,0.245667125,0.052819807,0.081430536,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
147,17067,17,Hancock,Illinois,18112,0.962621466,0.008171378,0.01479682,0.117712014,22.6,0.003814446,0.222591362,0.033099545,0.080103359,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,6,6,8,8,9,9,10,10,11,11,12,12,12
148,17069,17,Hardin,Illinois,4009,0.946121227,0.027937141,0.017211275,0.159890247,28.4,0.034082669,0.313995649,0.050761421,0.106598985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,17071,17,Henderson,Illinois,6884,0.961650203,0.000726322,0.016995933,0.081202789,22.3,0.003065604,0.232372777,0.049049663,0.08614347,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,6,7
150,17073,17,Henry,Illinois,49464,0.906174187,0.017143781,0.056060974,0.116933527,25.8,0.001135173,0.210618233,0.075358016,0.061430318,13.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,4,7,7,8,10,13,16,18,21,22,22,23,23,25,25,28,30,30,30,31,32,33,36,36,36,36,38,39,45,49,50,50,53,53,54,55,58,58,58,58,60
151,17075,17,Iroquois,Illinois,28169,0.90081295,0.010011005,0.067947034,0.136639568,26.7,0.001508296,0.251131222,0.079788839,0.064102564,13.31034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,4,4,5,6,7,7,7,7,8,9,9,9,11,11,12,12,13,13,14,14,14,15,16,18,18,20,25,27,31,37,38,42,47,62,77,84,89,96,98,99
152,17077,17,Jackson,Illinois,58551,0.741626958,0.146948814,0.043210193,0.254871821,35,0.016281575,0.379584181,0.09752983,0.04078375,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,3,4,4,6,8,10,12,14,20,22,26,27,30,31,33,35,39,39,40,42,42,44,48,50,53,56,56,67,68,75,82,107,120,125,139,140,146,154,157,161,162,166,166,167
153,17081,17,Jefferson,Illinois,38169,0.856794781,0.083654274,0.025387094,0.170897849,29,0.008606811,0.252817337,0.081609907,0.072941176,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,5,6,7,8,8,9,10,11,12,31,32,34,75,77,80,80,81,81,80,80,83,84,84,86,86,86,86,88,89,94,94,94,95
154,17083,17,Jersey,Illinois,22069,0.958901627,0.004757805,0.013684354,0.088087362,30,0.001217799,0.250960187,0.085433255,0.064637002,13.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,5,6,6,6,6,6,8,8,8,8,8,8,10,10,11,12,12,12,12,12,12,12,12,13,13,14,14,15,16,16,16,17,17,17
155,17087,17,Johnson,Illinois,12602,0.844865894,0.116013331,0.031979051,0.096095858,27.9,0.00051573,0.350180505,0.081485302,0.054409489,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
156,17089,17,Kane,Illinois,530839,0.573318841,0.05270713,0.317205405,0.098487489,30.2,0.024993142,0.188265887,0.091393506,0.057501888,8.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,3,4,6,8,8,13,18,24,38,57,75,90,100,113,128,142,154,176,207,220,234,255,296,318,339,376,403,421,448,463,490,538,582,605,638,684,764,863,962,1049,1109,1185,1308,1412,1526,1677,1803,1935,2115,2206,2331,2498,2668,2818,3003,3126,3592
157,17091,17,Kankakee,Illinois,111061,0.721657468,0.148954178,0.101898956,0.142210137,29.3,0.015136825,0.271196502,0.085834702,0.066503097,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,4,6,15,17,27,33,33,42,51,55,58,68,76,85,107,145,156,167,185,204,210,220,226,252,260,272,275,278,278,285,289,297,299,304,309,313,326,338,350,358,358,383,393,416,428,458,479,540,557,583
158,17095,17,Knox,Illinois,50999,0.829918234,0.085276182,0.056373654,0.166630718,28.9,0.003437559,0.286871351,0.081559616,0.082313053,10.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,5,9,10,11,16,19,24,31,36,36,36,41,46,47,51,51,56,56,61,63,69,71,73,75,77
159,17097,17,Lake,Illinois,703619,0.621923228,0.065850979,0.214022077,0.080513744,29.4,0.045470745,0.191693919,0.086085918,0.038759049,12.24324324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,5,7,18,37,53,63,69,96,111,139,185,230,241,300,343,389,477,540,608,683,742,815,923,1041,1124,1230,1331,1445,1516,1621,1711,1767,1914,2073,2162,2216,2287,2379,2540,2717,2879,2990,3080,3192,3382,3509,3766,3975,4161,4252,4370,4529,4762,4985,5199,5245,5323,5662
160,17101,17,Lawrence,Illinois,16189,0.846933103,0.088949287,0.038050528,0.142195318,24.4,0.001421127,0.258803095,0.07926733,0.029212064,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
161,17103,17,Lee,Illinois,34527,0.864453906,0.050800823,0.06015582,0.098241956,24.9,0.005499838,0.254545455,0.073956648,0.068586218,10.64285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,6,9,12,12,13,13,13,15,15,17,17,17,17,17,18,18,18,19,19,20,22,23,23,23,23,25,25,41,49,51,63,63,63,63,69
162,17105,17,Livingston,Illinois,36324,0.89246779,0.039092611,0.044791323,0.128840436,27.5,0.002333579,0.215119135,0.060243183,0.059751904,10.64285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,5,5,6,6,7,9,10,10,14,14,15,16,17,17,17,17,17,17,17,17,18,18,18,18,20,20,20,20,20,20,20,21,23,23,23,23,24,24,24,24,24,25
163,17107,17,Logan,Illinois,29207,0.865066594,0.062758928,0.034238368,0.073372822,21.9,0.004576108,0.242292871,0.069524727,0.071612075,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,9,9,9,9,9
164,17115,17,Macon,Illinois,106512,0.764787066,0.142566096,0.02221346,0.156273472,29.2,0.014621105,0.235211797,0.091193918,0.066421589,15.85294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,5,6,9,12,13,15,14,23,35,42,45,44,47,47,54,54,55,60,93,96,99,100,102,103,103,105,106,109,119,122,124,126,129,133,138,140,144,146,149
165,17117,17,Macoupin,Illinois,45719,0.961657079,0.009230298,0.011723791,0.13047092,31.7,0.002469494,0.253680031,0.078636452,0.061204726,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,7,8,10,12,14,14,16,16,16,17,17,17,20,20,20,22,24,24,25,28,28,30,30,30,30,31,32,32,34,36,38,38,38,38,38,39,39
